,Adj Close,Close,High,Low,Open,Volume
2003-03-03,17.287241,49.200001,53.299999,43.52,47.009998,5301100.0
2003-04-01,18.605453,52.599998,54.25,48.98,49.200001,4221700.0
2003-05-01,18.446283,52.150002,54.43,50.189999,52.599998,4434800.0
2003-06-02,19.687824,55.66,58.25,52.0,52.5,3552100.0
2003-07-01,24.008507,67.470001,68.290001,53.099998,55.099998,7340100.0
2003-08-01,25.559969,71.830002,73.970001,65.599998,67.57,5642500.0
2003-09-02,24.496006,68.839996,72.900002,66.860001,71.949997,5690100.0
2003-10-01,26.199078,73.279999,78.919998,68.900002,68.93,6069000.0
2003-11-03,27.189409,76.050003,76.209999,71.290001,73.459999,3794000.0
2003-12-01,29.681322,83.019997,84.949997,74.599998,76.25,4695100.0
2004-01-02,28.057077,78.129997,85.699997,76.75,83.169998,6234100.0
2004-02-02,27.202402,75.75,79.889999,75.279999,78.25,5533900.0
2004-03-01,28.394638,79.07,80.040001,72.510002,76.0,5134900.0
2004-04-01,28.041399,77.730003,84.760002,76.989998,79.150002,5230600.0
2004-05-03,27.182802,75.349998,79.699997,72.010002,77.900002,5574000.0
2004-06-01,28.658287,79.440002,79.599998,73.889999,75.349998,4545200.0
2004-07-01,26.649412,73.489998,79.629997,71.050003,79.199997,4939700.0
2004-08-02,26.362936,72.699997,74.199997,68.5,73.239998,4732900.0
2004-09-01,29.17329,80.449997,81.300003,72.260002,72.870003,4787300.0
2004-10-01,29.354902,80.540001,81.989998,76.75,80.440002,5797900.0
2004-11-01,33.367783,91.550003,93.199997,80.68,80.900002,5014500.0
2004-12-01,35.540062,97.510002,98.720001,89.190002,91.550003,3720300.0
2005-01-03,32.617554,89.099998,97.150002,86.400002,96.099998,7283700.0
2005-02-01,34.795719,95.050003,96.25,89.150002,89.599998,5002400.0
2005-03-01,33.474178,91.440002,99.959999,89.610001,94.970001,6246300.0
2005-04-01,32.383984,88.050003,92.25,82.610001,92.0,6941300.0
2005-05-02,34.612797,94.110001,94.970001,87.220001,88.220001,4075800.0
2005-06-01,35.054146,95.309998,102.980003,93.75,93.949997,5221500.0
2005-07-01,39.841736,53.91,100.150002,49.5,95.75,6864100.0
2005-08-01,41.009422,55.490002,55.650002,52.700001,54.200001,3327200.0
2005-09-01,43.418697,58.75,59.880001,55.799999,55.970001,4389200.0
2005-10-03,39.042286,52.59,59.84,48.25,58.759998,6105800.0
2005-11-01,42.89529,57.779999,58.900002,52.349998,52.599998,3578100.0
