,Adj Close,Close,High,Low,Open,Volume
2012-10-01,8.997534,9.32,9.65,8.85,8.87,146514000
2012-11-01,9.51885,9.86,9.97,8.92,9.34,155942600
2012-12-03,11.219623,11.61,11.69,9.77,9.93,183824500
2013-01-02,10.939373,11.32,12.2,11.02,12.05,163806000
2013-02-01,10.86216,11.23,12.42,10.98,11.41,179200800
2013-03-01,11.781043,12.18,12.94,11.02,11.13,164543000
2013-04-01,11.906785,12.31,12.54,11.23,12.15,136690600
2013-05-01,13.212564,13.66,13.99,12.05,12.2,140423700
2013-06-03,12.448086,12.86,13.73,12.13,13.69,134057000
2013-07-01,14.132353,14.6,15.03,12.73,12.95,117692600
2013-08-01,13.667727,14.12,14.97,13.98,14.85,91225700
2013-09-03,13.367358,13.8,14.83,13.6,14.3,90972500
2013-10-01,13.532029,13.97,14.72,13.68,13.85,93637500
2013-11-01,15.324029,15.82,15.98,13.8,14.0,105192300
2013-12-02,15.091578,15.57,15.97,15.06,15.84,81838900
2014-01-02,16.235321,16.75,17.42,15.68,15.69,129563200
2014-02-03,16.022081,16.530001,16.92,16.129999,16.77,114815100
2014-03-03,16.681465,17.200001,18.030001,16.190001,16.299999,114257300
2014-04-01,14.683568,15.14,17.4,14.86,17.280001,110828000
2014-05-01,14.683568,15.14,15.31,14.37,15.14,71820600
2014-06-02,14.916226,15.37,15.94,15.05,15.16,62071100
2014-07-01,14.799769,15.25,16.23,15.13,15.38,71384500
2014-08-01,15.61497,16.09,16.459999,14.84,15.18,71206700
2014-09-02,16.597633,17.049999,17.200001,15.9,16.139999,89121600
2014-10-01,16.704716,17.16,17.41,15.43,17.07,99604800
2014-11-03,16.5879,17.040001,17.459999,16.83,17.18,51044600
2014-12-01,17.466269,17.889999,18.209999,16.59,16.92,80449100
2015-01-02,14.791167,15.15,18.030001,14.97,17.99,115508400
2015-02-02,15.435535,15.81,16.790001,15.12,15.27,107431800
2015-03-02,15.072467,15.39,16.620001,15.26,15.79,87119000
2015-04-01,15.601325,15.93,16.049999,15.25,15.42,73454000
2015-05-01,16.159565,16.5,16.85,15.92,16.0,73876500
2015-06-01,16.718832,17.02,17.719999,16.469999,16.58,79487200
2015-07-01,17.563614,17.879999,18.48,16.219999,17.25,89578100
2015-08-03,16.050865,16.34,18.07,14.6,17.91,99762300
2015-09-01,15.353586,15.58,16.48,15.25,15.95,88059900
2015-10-01,16.536148,16.780001,17.440001,14.63,15.52,88006100
2015-11-02,17.176702,17.43,18.09,16.870001,16.9,75064200
2015-12-01,16.632114,16.83,17.889999,16.5,17.52,82610900
2016-01-04,13.973743,14.14,16.59,12.94,16.450001,147749000
2016-02-01,11.028782,11.16,14.09,10.99,14.05,251351300
