,Adj Close,Close,High,Low,Open,Volume
2014-12-01,72.018608,74.519997,77.489998,70.809998,76.900002,1368100.0
2015-01-02,73.381279,75.93,78.919998,72.400002,74.639999,1294000.0
2015-02-02,73.737457,75.889999,78.610001,71.849998,76.389999,1863300.0
2015-03-02,72.338295,74.449997,76.199997,71.489998,75.889999,1531200.0
2015-04-01,71.424965,73.510002,79.18,73.330002,74.019997,1653100.0
2015-05-01,71.697777,73.379997,76.300003,71.5,73.589996,1752400.0
2015-06-01,68.209618,69.809998,75.120003,69.690002,73.32,1720400.0
2015-07-01,69.92276,71.139999,72.379997,68.5,70.360001,1360200.0
2015-08-03,66.924942,68.089996,74.330002,63.91,71.110001,2045700.0
2015-09-01,81.59948,83.019997,85.790001,65.769997,66.830002,3997900.0
2015-10-01,86.59256,88.099998,89.0,78.169998,83.019997,3179800.0
2015-11-02,90.859749,92.029999,95.739998,86.0,88.07,2862500.0
2015-12-01,92.725716,93.919998,95.510002,90.93,92.339996,1434500.0
2016-01-04,89.329468,90.480003,93.099998,83.830002,92.970001,4524900.0
2016-02-01,90.74128,91.910004,92.410004,90.080002,90.5,9927800.0
2016-03-01,95.408531,96.18,97.0,85.43,86.089996,1506700.0
2016-04-01,94.862938,95.629997,98.269997,91.169998,95.459999,1411100.0
2016-05-02,98.384468,99.18,100.620003,95.349998,95.559998,1244000.0
2016-06-01,100.723015,101.129997,104.150002,95.57,99.18,1811600.0
2016-07-01,101.748878,102.160004,103.839996,89.400002,101.730003,3999900.0
2016-08-01,102.32,102.32,103.410004,98.239998,102.160004,1499700.0
2016-09-01,109.800003,109.800003,111.239998,101.050003,102.089996,2239400.0
2016-10-03,103.809998,103.809998,112.190002,103.32,109.239998,1736100.0
2016-11-01,99.739998,99.739998,109.370003,96.089996,102.699997,2176900.0
