,Adj Close,Close,High,Low,Open,Volume
2011-09-01,49.61784,381.320007,422.860016,366.480011,385.820007,149108200.0
2011-10-03,52.670486,404.779999,426.699982,354.23999,380.369995,161034800.0
2011-11-01,49.732346,382.199982,408.0,363.320007,397.410004,111543300.0
2011-12-01,52.699112,405.0,409.089996,377.679993,382.540009,77216600.0
2012-01-03,59.397751,456.47998,458.240021,409.0,409.399994,90644200.0
2012-02-01,70.582985,542.440002,547.610046,453.980011,458.410004,154007000.0
2012-03-01,78.014206,599.549988,621.450012,516.219971,548.169983,185402000.0
2012-04-02,75.988213,583.97998,644.0,555.0,601.830017,201314100.0
2012-05-01,75.174957,577.730042,596.76001,522.179993,584.900024,131795600.0
2012-06-01,75.990822,584.0,590.0,548.5,569.159973,98539600.0
2012-07-02,79.472862,610.76001,619.869995,570.0,584.730042,111571100.0
2012-08-01,86.933533,665.23999,680.869995,600.25,615.910034,93636100.0
2012-09-04,87.176598,667.100037,705.070007,656.0,665.76001,128080400.0
2012-10-01,77.796387,595.320007,676.75,587.700012,671.159973,150628900.0
2012-11-01,76.833694,585.279968,603.0,505.75,598.219971,158585300.0
2012-12-03,69.86158,532.169983,594.590027,501.230011,593.650024,159903000.0
2013-01-02,59.795277,455.48999,555.0,435.0,553.820007,160032800.0
2013-02-01,58.283291,441.400024,484.940002,437.660004,459.109985,127191400.0
2013-03-01,58.449665,442.660004,469.949982,419.0,438.0,120246400.0
2013-04-01,58.465508,442.779999,445.25,385.100006,441.899994,132443500.0
2013-05-01,59.776257,449.730042,465.75,418.899994,444.459991,111725300.0
2013-06-03,52.705132,396.529999,454.429993,388.869995,450.72998,94963100.0
2013-07-01,60.148418,452.529968,457.339966,401.220001,402.690002,77966700.0
2013-08-01,65.186859,487.220032,513.73999,453.259979,455.749969,94666300.0
2013-09-03,63.786034,476.749969,507.919983,447.220001,493.099976,111138700.0
2013-10-01,69.933846,522.699951,539.25,478.279999,478.449982,88189400.0
2013-11-01,74.832901,556.069946,558.330017,512.380005,524.02002,69291000.0
2013-12-02,75.499046,561.02002,575.140015,538.799988,558.0,86672400.0
2014-01-02,67.36805,500.599976,560.200012,493.549988,555.679993,109889900.0
2014-02-03,71.242439,526.23999,551.190002,499.300018,502.610016,82267500.0
2014-03-03,72.663933,536.73999,549.0,522.809998,523.419983,61552000.0
2014-04-01,79.886467,590.089966,599.429993,511.329987,537.76001,82044000.0
2014-05-01,86.174271,633.0,644.169983,580.330017,592.0,74996300.0
2014-06-02,88.558014,92.93,651.26001,89.650002,633.959961,59829300.0
2014-07-01,91.102402,95.599998,99.440002,92.57,93.519997,49633100.0
2014-08-01,98.163643,102.5,102.900002,93.279999,94.900002,46746200.0
2014-09-02,96.487679,100.75,103.739998,96.139999,103.059998,75318200.0
2014-10-01,103.430954,108.0,108.040001,95.18,100.589996,61083400.0
2014-11-03,114.392441,118.93,119.75,107.720001,108.220001,44485400.0
2014-12-01,106.168648,110.379997,119.25,106.260002,118.809998,50681700.0
2015-01-02,112.68998,117.160004,120.0,104.629997,111.389999,69419400.0
2015-02-02,124.046478,128.460007,133.600006,116.080002,118.050003,63081500.0
2015-03-02,120.154938,124.43,130.279999,121.629997,129.25,53669600.0
2015-04-01,120.850197,125.150002,134.539993,123.099998,124.82,51396700.0
2015-05-01,126.329437,130.279999,132.970001,123.360001,126.099998,50251800.0
2015-06-01,121.626511,125.43,131.389999,124.480003,130.279999,41949200.0
2015-07-01,117.62175,121.300003,132.970001,119.220001,126.900002,50017800.0
2015-08-03,109.835632,112.760002,122.57,92.0,121.5,79152700.0
2015-09-01,107.43943,110.300003,116.889999,107.360001,110.150002,60620000.0
2015-10-01,116.400833,119.5,121.220001,107.309998,109.07,52804000.0
2015-11-02,115.725212,118.300003,123.82,111.0,120.800003,39491000.0
2015-12-01,102.969025,105.260002,119.860001,104.82,118.75,43734700.0
2016-01-04,95.221397,97.339996,105.849998,92.389999,102.610001,70286300.0
2016-02-01,94.331207,96.43,96.709999,95.400002,96.470001,81887000.0
2016-03-01,107.196381,108.989998,110.419998,97.419998,97.650002,35088000.0
2016-04-01,92.197342,93.739998,112.389999,92.510002,108.779999,44806000.0
2016-05-02,98.814621,99.860001,100.730003,89.470001,93.970001,44886900.0
2016-06-01,94.599213,95.599998,101.889999,91.5,99.019997,37040500.0
2016-07-01,103.11908,104.209999,104.550003,94.370003,95.489998,35675600.0
2016-08-01,105.558037,106.099998,110.230003,104.0,104.410004,28686500.0
2016-09-01,112.472542,113.050003,116.18,102.529999,106.139999,47828300.0
2016-10-03,112.960037,113.540001,118.690002,112.279999,112.709999,33968200.0
2016-11-01,111.790001,111.790001,113.769997,104.080002,113.459999,35465800.0
