,Adj Close,Close,High,Low,Open,Volume
2007-06-01,30.409534,37.630001,38.41,34.380001,35.549999,15229500
2007-07-02,28.50111,35.189999,39.630001,35.060001,37.709999,13962200
2007-08-01,27.731688,34.240002,35.650002,31.799999,35.25,17261900
2007-09-04,29.635,36.59,37.169998,34.34,34.369999,14509100
2007-10-01,26.486917,32.599998,37.169998,30.709999,36.73,16220000
2007-11-01,25.650063,31.57,33.32,30.09,32.23,15065100
2007-12-03,27.136906,33.400002,34.599998,31.18,31.58,10846900
2008-01-02,25.229534,30.950001,33.240002,28.0,33.0,18846800
2008-02-01,24.422514,29.959999,32.060001,28.43,30.889999,13499200
2008-03-03,23.044876,28.27,30.209999,27.51,29.969999,18056400
2008-04-01,23.851067,29.16,30.66,28.110001,28.48,15220200
2008-05-01,26.56662,32.48,33.0,28.879999,29.24,18103100
2008-06-02,23.033129,28.16,32.599998,28.01,32.369999,16269300
2008-07-01,20.024864,24.379999,29.299999,23.280001,27.9,23379200
2008-08-01,20.131641,24.51,26.9,23.969999,24.280001,13175500
2008-09-02,17.659334,21.5,25.299999,21.299999,25.16,20883700
2008-10-01,16.157124,19.559999,21.76,15.6,21.34,26803200
2008-11-03,12.861269,15.57,19.780001,13.63,19.629999,17297000
2008-12-01,12.819967,15.52,16.5,13.38,15.25,15588800
2009-01-02,12.438499,14.95,16.700001,13.9,15.5,17777600
2009-02-02,11.939297,14.35,17.540001,14.17,14.82,22432300
2009-03-02,13.736431,16.51,17.629999,13.7,14.1,19028100
2009-04-01,15.121251,18.059999,18.57,16.0,16.23,21252500
2009-05-01,16.243204,19.4,19.5,16.57,18.08,18553300
2009-06-01,17.834034,21.299999,21.85,19.43,19.51,21359200
2009-07-01,20.228535,24.049999,24.82,20.110001,21.370001,18914100
2009-08-03,20.682732,24.59,25.33,23.27,24.32,11477100
2009-09-01,19.925739,23.690001,25.35,23.15,24.559999,15687600
2009-10-01,19.823828,23.450001,24.559999,22.26,23.52,23828700
2009-11-02,21.379301,25.290001,26.08,23.01,23.379999,13560000
2009-12-01,22.030231,26.059999,27.0,25.059999,25.549999,12516800
2010-01-04,19.118229,22.5,26.610001,22.280001,26.200001,17890200
2010-02-01,20.715662,24.379999,25.15,22.4,22.559999,16531900
2010-03-01,20.792135,24.469999,25.48,23.700001,24.530001,15015700
2010-04-01,22.201056,26.01,27.440001,24.440001,24.639999,16545400
2010-05-03,20.843897,24.42,26.719999,23.450001,26.23,19377000
2010-06-01,19.87084,23.280001,25.85,23.09,24.280001,16222700
2010-07-01,21.173687,24.690001,25.92,22.65,23.209999,14677500
2010-08-02,19.741526,23.02,25.85,22.950001,24.65,13721800
2010-09-01,23.274761,27.139999,27.4,23.16,23.360001,14747500
2010-10-01,25.471159,29.57,29.75,26.92,27.309999,15702200
2010-11-01,27.392048,31.799999,32.560001,29.16,29.77,12779300
2010-12-01,27.995018,32.5,33.93,32.0,32.419998,9451200
2011-01-03,29.320633,33.91,34.869999,32.25,32.689999,9218200
2011-02-01,30.790556,35.610001,36.549999,34.130001,34.189999,9807100
2011-03-01,29.882664,34.560001,36.709999,32.330002,35.810001,11307900
2011-04-01,30.833035,35.529999,35.98,33.110001,34.93,12844100
2011-05-02,30.63344,35.299999,35.66,33.869999,35.610001,8389200
2011-06-01,28.489969,32.830002,35.16,30.959999,35.119999,10413800
2011-07-01,25.928047,29.75,33.66,29.68,32.990002,11782700
2011-08-01,22.842827,26.209999,30.139999,24.690001,29.98,15618500
2011-09-01,23.226301,26.65,28.34,24.34,26.23,14513400
2011-10-03,26.929829,30.73,32.0,26.08,26.889999,14807300
2011-11-01,26.377737,30.1,32.09,27.790001,29.85,11827300
2011-12-01,25.510164,29.110001,31.030001,27.9,29.889999,9907300
2012-01-03,28.525642,32.380001,34.099998,29.24,29.6,11678700
2012-02-01,29.380175,33.349998,34.209999,32.450001,32.790001,8180900
2012-03-01,29.609228,33.610001,34.240002,31.66,33.490002,8219500
2012-04-02,28.288439,31.940001,33.41,31.200001,33.139999,11258200
2012-05-01,25.224005,28.48,32.200001,28.299999,31.639999,8622800
2012-06-01,25.409998,28.690001,29.01,26.549999,28.09,10173400
2012-07-02,24.278351,27.24,28.790001,26.059999,28.690001,8735600
2012-08-01,25.882647,29.040001,30.379999,27.0,27.48,8290500
2012-09-04,24.563559,27.559999,29.709999,26.940001,28.92,9798100
2012-10-01,25.219061,28.09,28.92,27.0,27.549999,10093300
2012-11-01,26.458017,29.469999,30.200001,28.049999,28.299999,9593600
2012-12-03,27.732885,30.889999,31.809999,29.389999,29.76,7979200
2013-01-02,29.889032,33.080002,33.610001,31.389999,31.549999,9109500
2013-02-01,31.108807,34.43,34.66,32.189999,33.18,11041000
2013-03-01,32.057522,35.48,35.73,33.830002,34.130001,9808100
2013-04-01,32.972778,36.209999,36.259998,33.560001,35.259998,10497500
2013-05-01,32.6996,35.91,37.360001,35.529999,36.25,9226400
2013-06-03,31.734364,34.849998,36.990002,34.099998,35.939999,8521700
2013-07-01,35.934521,39.18,39.740002,34.810001,34.950001,8122800
2013-08-01,35.035702,38.200001,39.990002,38.0,39.360001,6267900
2013-09-03,36.952576,40.290001,40.939999,38.48,38.619999,5444100
2013-10-01,38.887947,42.09,42.34,38.919998,40.34,8000100
2013-11-01,39.728718,43.0,43.080002,41.5,42.360001,5076200
2013-12-02,40.569489,43.91,44.09,41.91,42.950001,4671600
2014-01-02,39.450241,42.400002,44.82,41.259998,43.439999,7525400
2014-02-03,41.832138,44.959999,45.189999,40.330002,42.419998,6486100
2014-03-03,43.879086,47.16,47.650002,44.150002,44.68,6926600
2014-04-01,42.563602,45.450001,49.77,44.540001,47.32,7854200
2014-05-01,43.996437,46.98,47.150002,44.68,45.91,5599900
2014-06-02,44.754997,47.790001,48.450001,45.650002,47.0,4236600
2014-07-01,43.58897,46.25,49.529999,46.02,48.029999,6543900
2014-08-01,45.407928,48.18,48.5,45.599998,46.27,4858300
2014-09-02,44.946117,47.689999,49.369999,47.099998,48.43,5016900
2014-10-01,47.13319,49.66,50.209999,41.470001,47.509998,11186700
2014-11-03,51.65099,54.419998,54.740002,49.549999,49.650002,5175900
2014-12-01,50.749332,53.470001,56.0,51.959999,54.27,5683700
2015-01-02,51.046886,53.450001,55.459999,51.720001,53.560001,6512200
2015-02-02,56.156349,58.799999,59.490002,52.41,53.5,5802900
2015-03-02,54.618736,57.189999,59.990002,54.619999,59.07,5351900
2015-04-01,52.091496,54.209999,58.869999,53.919998,57.049999,6093900
2015-05-01,53.734665,55.919998,56.400002,53.34,54.709999,5557500
2015-06-01,49.497009,51.509998,56.34,51.299999,55.700001,5571400
2015-07-01,48.355087,49.98,52.310001,48.0,52.150002,9258000
2015-08-03,46.284664,47.84,52.450001,43.490002,50.080002,9069200
2015-09-01,47.910046,49.52,49.630001,45.330002,46.400002,8200800
2015-10-01,55.235249,56.720001,59.669998,47.119999,49.84,8885500
2015-11-02,56.598598,58.119999,58.509998,56.0,56.900002,5072200
2015-12-01,53.375248,54.810001,58.959999,54.799999,57.470001,5603600
2016-01-04,51.933937,52.93,54.470001,46.73,53.549999,9628100
2016-02-01,49.431927,50.380001,53.27,49.099998,52.299999,9721300
